sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.5149,0,0,0,1,0,0
203.77.116.218,80,13.31.176.210,43454,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
13.31.176.210,43454,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.4752,0,0,1,0,0.4455,0,0,0,0,0.9901
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.4752,1,0,0.4455,0,0,0,0.9901,0,0
150.57.182.64,56426,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56426,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,203.72.161.129,13323,,1,0,1,0.4257,0,0,1,0,0.297,0,0,0,0,0.9604
203.72.161.129,13323,150.57.248.121,80,,1,1,0,0,0.4257,1,0,0.297,0,0,0,0.9604,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.099,0,0,0,0.0198,0.9703
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.099,0,0,0.0198,0.9703,0,0
203.77.115.52,34943,14.1.154.132,50754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1.154.132,50754,203.77.115.52,34943,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,123.152.127.185,54206,,1,0,0.9406,0,0,0,1,0,0.4,0,0,0,0,0.9895
123.152.127.185,54206,150.57.248.121,443,,1,0.9406,0,0,0,1,0,0.4,0,0,0,0.9895,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.1744,1,0,0.0698,0,0.0349,0,0.9651,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.1744,0,0,1,0,0.0698,0,0,0,0,0.9651
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1782,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1782,1,0,0,0,0,0,1,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.3762,0,0,0,0,0.9901
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.3762,0,0,0,0.9901,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.5149,0,0,0,0,0.9901
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.5149,0,0,0,0.9901,0,0
150.57.248.121,80,27.102.10.218,52607,,0,0,1,0.5248,0,0,1,0,0.4851,0,0,0,0,0.9604
27.102.10.218,52607,150.57.248.121,80,,0,1,0,0,0.5248,1,0,0.4851,0,0,0,0.9604,0,0
150.57.248.121,80,61.189.90.51,34788,,1,0,1,0.6535,0,0,1,0,0.4059,0,0,0,0.0099,0.9802
61.189.90.51,34788,150.57.248.121,80,,1,1,0,0,0.6535,1,0,0.4059,0,0,0.0099,0.9802,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9802
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.099,0,0,0,0.9802,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
203.77.116.218,80,13.31.70.157,58032,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
13.31.70.157,58032,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,119.151.224.246,50029,,0,0,1,0,0,0,1,0,0.3465,0,0,0,0.0198,0.9208
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.3465,0,0.0396,0.0198,0.9208,0,0
150.57.248.121,443,1.233.210.106,4024,,0,0,1,0,0,0,1,0,0.3663,0,0,0,0.0099,0.9901
1.233.210.106,4024,150.57.248.121,443,,0,1,0,0,0,1,0,0.3663,0,0,0.0099,0.9901,0,0
150.57.248.121,80,133.150.148.170,63255,,0,0,1,0.6139,0,0,1,0,0.2277,0,0,0,0,0.9505
133.150.148.170,63255,150.57.248.121,80,,0,1,0,0,0.6139,1,0,0.2277,0,0,0,0.9505,0,0
203.77.116.218,80,13.31.70.157,58036,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
13.31.70.157,58036,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,0.9703
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0.0297,0,0.9703,0,0
150.57.182.64,56418,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4059,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4059,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.099,0,0,0,0.0099,0.9703
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0.0099,0.9703,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9802
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.099,0,0,0,0.9802,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.182.64,56423,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0,1
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0,1,0,0
115.191.208.212,80,150.57.248.180,50570,,1,0,1,0.5446,0,0,1,0,0.0495,0,0,0,0,1
150.57.248.180,50570,115.191.208.212,80,,1,1,0,0,0.5446,1,0,0.0495,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0.0099,0,0.9901,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0.0099,0,0,0,1,0,1,0,0,0,1,0
131.142.218.89,54261,172.249.30.182,443,,0,0.0099,0,0,0,1,0,1,0,0,1,0,0,0
150.57.248.121,443,60.182.208.141,33352,,1,0,1,0,0,0,1,0,0.4653,0,0,0,0,1
60.182.208.141,33352,150.57.248.121,443,,1,1,0,0,0,1,0,0.4653,0,0,0,1,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.4851,0,0,0,0.0198,0.9802
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.4851,0,0,0.0198,0.9802,0,0
202.204.60.112,60194,173.221.209.72,443,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173.221.209.72,443,202.204.60.112,60194,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3564,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,203.72.161.129,28368,,1,0,1,0.3366,0,0,1,0,0.3663,0,0,0,0.0495,0.9208
203.72.161.129,28368,150.57.248.121,80,,1,1,0,0,0.3366,1,0,0.3663,0,0,0.0495,0.9208,0,0
210.155.174.70,62435,203.77.116.213,443,,0,0.8776,0.3861,0.3077,0.7209,0.688,0.312,0.2442,0.9487,0,0.2209,0.2326,0.8462,0.0513
203.77.116.213,443,210.155.174.70,62435,,0,0.3861,0.8776,0.7209,0.3077,0.312,0.688,0.9487,0.2442,0,0.8462,0.0513,0.2209,0.2326
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0,0,0,0,0.0099,0.9901
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0.0099,0.9901,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0745,1,0,0.1915,0,0.0426,0,0.9468,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0745,0,0,1,0,0.1915,0,0,0,0,0.9468
133.27.162.40,80,222.28.32.207,50404,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50404,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
133.135.214.142,443,150.57.114.39,55952,,1,0.0189,1,0.5149,0,0.0098,0.9902,1,0.0099,0,0,0,0,1
150.57.114.39,55952,133.135.214.142,443,,1,1,0.0189,0,0.5149,0.9902,0.0098,0.0099,1,0,0,1,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.4158,0,0,1,0,0.3267,0,0,0,0,0.9802
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.4158,1,0,0.3267,0,0,0,0.9802,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.198.44.196,443,60.174.238.236,56419,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
60.174.238.236,56419,202.198.44.196,443,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,27.196.79.61,20003,,0,0,1,0,0,0,1,0,0.3069,0,0,0,0,0.9802
27.196.79.61,20003,150.57.248.121,80,,0,1,0,0,0,1,0,0.3069,0,0,0,0.9802,0,0
202.198.44.196,443,219.236.166.193,52865,,0,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
219.236.166.193,52865,202.198.44.196,443,,0,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.5149,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.5149,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1089,0,0,0,0.0099,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1089,0,0,0.0099,0.9901,0,0
150.57.248.121,443,123.152.106.187,22286,,1,0,1,0,0,0,1,0,0.4059,0,0,0,0,1
123.152.106.187,22286,150.57.248.121,443,,1,1,0,0,0,1,0,0.4059,0,0,0,1,0,0
150.57.248.121,443,203.112.236.139,21356,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0,1
203.112.236.139,21356,150.57.248.121,443,,1,1,0,0,0,1,0,0.3564,0,0,0,1,0,0
150.57.248.121,80,203.72.161.129,15027,,1,0,1,0.4257,0,0,1,0,0.297,0,0,0,0.0099,0.9406
203.72.161.129,15027,150.57.248.121,80,,1,1,0,0,0.4257,1,0,0.297,0,0,0.0099,0.9406,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3762,0,0,0,0.9802,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.2475,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.2475,1,0,0,0,0,0,1,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.5743,0,0,1,0,0.3762,0,0,0,0,0.9901
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.5743,1,0,0.3762,0,0,0,0.9901,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.2949,1,0,0.1026,0,0.0385,0.0128,0.9487,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.2949,0,0,1,0,0.1026,0,0,0,0.0128,0.9487
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1683,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1683,0,0.0198,0,0.9802,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1089,0,0,0,0.9901,0,0
203.77.116.218,80,13.31.39.158,59706,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
13.31.39.158,59706,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.172.44,8080,211.253.202.162,62353,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
211.253.202.162,62353,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,118.137.248.221,60805,,1,0,1,0.3366,0,0,1,0,0.0297,0,0,0,0,1
118.137.248.221,60805,203.77.115.33,6500,,1,1,0,0,0.3366,1,0,0.0297,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.182.64,56424,155.153.54.212,80,,0,0,0.0099,0,0,0,1,0,1,0,0,0,1,0
155.153.54.212,80,150.57.182.64,56424,,0,0.0099,0,0,0,1,0,1,0,0,1,0,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0.0099,0,0.9901,0,0
150.57.248.121,443,180.255.187.179,51427,,1,0,1,0,0,0,1,0,0.3267,0,0,0,0,1
180.255.187.179,51427,150.57.248.121,443,,1,1,0,0,0,1,0,0.3267,0,0,0,1,0,0
216.68.133.186,443,150.57.183.7,59247,,1,0.1695,0.9307,0.5213,0.7,0.0962,0.9038,1,0.734,0.7,0.3,0,0.2553,0.5532
150.57.183.7,59247,216.68.133.186,443,,1,0.9307,0.1695,0.7,0.5213,0.9038,0.0962,0.734,1,0.1383,0.2553,0.5532,0.3,0
150.57.248.121,80,153.227.107.214,35378,,1,0,1,0.3861,0,0,1,0,0.3762,0,0,0,0,1
153.227.107.214,35378,150.57.248.121,80,,1,1,0,0,0.3861,1,0,0.3762,0,0,0,1,0,0
14.8.36.36,80,150.57.182.38,50290,,0,0,1,0.2574,0,0,1,0,0.0297,0,0,0,0,0.9901
150.57.182.38,50290,14.8.36.36,80,,0,1,0,0,0.2574,1,0,0.0297,0,0,0,0.9901,0,0
203.77.116.213,443,117.27.43.63,49721,,0,0,0.6733,0,0,0,1,0,0.9559,0,0,0,0.9412,0.0588
117.27.43.63,49721,203.77.116.213,443,,0,0.6733,0,0,0,1,0,0.9559,0,0,0.9412,0.0588,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.5545,0,0,1,0,0.4455,0,0,0,0,1
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.5545,1,0,0.4455,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.1222,1,0,0.2889,0,0.0222,0.0111,0.9667,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.1222,0,0,1,0,0.2889,0,0,0,0.0111,0.9667
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0,0.9901
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0.0099,0,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3366,0,0,0,1,0,0
74.193.12.73,443,202.25.109.121,14559,,1,0,1,0.3663,0,0,1,0,0.0396,0,0,0,0.0099,0.9406
202.25.109.121,14559,74.193.12.73,443,,1,1,0,0,0.3663,1,0,0.0396,0,0.0099,0.0099,0.9406,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.099,0,0,0,0.0099,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0,0.0099,0.9901,0,0
150.57.182.64,56421,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56421,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.52,34943,14.1.154.132,50754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1.154.132,50754,203.77.115.52,34943,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202.198.44.196,443,219.236.166.193,52865,,0,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
219.236.166.193,52865,202.198.44.196,443,,0,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.33,6500,118.137.248.221,63464,,1,0,1,0.396,0,0,1,0,0.0594,0,0,0,0,1
118.137.248.221,63464,203.77.115.33,6500,,1,1,0,0,0.396,1,0,0.0594,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.5545,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.5545,0,0,0,1,0,0
150.57.182.165,51155,17.193.183.203,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.183.203,80,150.57.182.165,51155,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,118.137.248.221,63569,,1,0,1,0.3861,0,0,1,0,0.0099,0,0,0,0,1
118.137.248.221,63569,203.77.115.33,6500,,1,1,0,0,0.3861,1,0,0.0099,0,0,0,1,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.5743,0,0,1,0,0.4653,0,0,0,0,1
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.5743,1,0,0.4653,0,0,0,1,0,0
203.77.116.218,80,219.247.28.143,64138,,0,0,1,0.297,0,0,1,0,0.0099,0,0,0,0,1
219.247.28.143,64138,203.77.116.218,80,,0,1,0,0,0.297,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,0.9901
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0.0099,0,0.9901,0,0
150.57.182.64,56422,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.4455,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.4455,1,0,0,0,0,0,1,0,0
203.77.116.218,80,124.145.111.217,41330,,1,0.1111,1,0.0792,0,0.0098,0.9902,1,0,0,1,0,0,1
124.145.111.217,41330,203.77.116.218,80,,1,1,0.1111,0,0.0792,0.9902,0.0098,0,1,0,0,1,1,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1881,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1881,0,0,0,0.9901,0,0
203.77.115.33,6500,118.137.248.221,61272,,1,0,1,0.3465,0,0,1,0,0.0495,0,0,0,0,1
118.137.248.221,61272,203.77.115.33,6500,,1,1,0,0,0.3465,1,0,0.0495,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,443,49.18.27.38,23343,,0,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
49.18.27.38,23343,150.57.248.121,443,,0,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,0.9901,0,0,1,0,0.2277,0,0,0,0.0297,0.9505
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,0.9901,1,0,0.2277,0,0.0198,0.0297,0.9505,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.3366,0,0,0,0,1
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.3366,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.182.64,56430,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.182.64,56387,155.153.42.133,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.42.133,80,150.57.182.64,56387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.5446,0,0,1,0,0.5545,0,0,0,0.0297,0.9505
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.5446,1,0,0.5545,0,0,0.0297,0.9505,0,0
203.77.115.33,6500,118.137.248.221,61477,,1,0,1,0.3861,0,0,1,0,0.0396,0,0,0,0,1
118.137.248.221,61477,203.77.115.33,6500,,1,1,0,0,0.3861,1,0,0.0396,0,0,0,1,0,0
150.57.182.64,56425,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.213,443,128.78.171.178,53433,,0,0,0.4158,0,0,0,1,0,0.619,0,0,0,0.4286,0.5476
128.78.171.178,53433,203.77.116.213,443,,0,0.4158,0,0,0,1,0,0.619,0,0,0.4286,0.5476,0,0
150.57.248.121,80,203.72.161.129,25002,,1,0,1,0.4851,0,0,1,0,0.3663,0,0,0,0.0198,0.9208
203.72.161.129,25002,150.57.248.121,80,,1,1,0,0,0.4851,1,0,0.3663,0,0,0.0198,0.9208,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.396,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.396,0,0,0,1,0,0
203.77.115.52,34937,219.84.81.135,57500,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
219.84.81.135,57500,203.77.115.52,34937,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,119.151.224.246,50029,,0,0,1,0,0,0,1,0,0.3069,0,0,0,0.0198,0.9703
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.3069,0,0,0.0198,0.9703,0,0
150.57.182.64,56316,155.153.54.254,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.254,80,150.57.182.64,56316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.33,6500,118.137.248.221,61275,,1,0,1,0.4455,0,0,1,0,0.0396,0,0,0,0,1
118.137.248.221,61275,203.77.115.33,6500,,1,1,0,0,0.4455,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,443,110.130.169.99,11649,,0,0,1,0,0,0,1,0,0.1584,0,0,0,0,0.9802
110.130.169.99,11649,150.57.248.121,443,,0,1,0,0,0,1,0,0.1584,0,0,0,0.9802,0,0
203.77.115.33,6500,118.137.248.221,62393,,1,0,1,0.4455,0,0,1,0,0.0396,0,0,0,0,1
118.137.248.221,62393,203.77.115.33,6500,,1,1,0,0,0.4455,1,0,0.0396,0,0,0,1,0,0
203.77.115.33,6500,118.137.248.221,60673,,1,0,1,0.396,0,0,1,0,0.0594,0,0,0,0,0.9901
118.137.248.221,60673,203.77.115.33,6500,,1,1,0,0,0.396,1,0,0.0594,0,0.0099,0,0.9901,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.4356,0,0,1,0,0.2772,0,0,0,0,1
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.4356,1,0,0.2772,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0.0099,0,0.9901,0,0
150.57.182.64,56414,155.153.42.133,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.42.133,80,150.57.182.64,56414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
114.77.100.56,38502,203.77.115.5,37344,,0,0,1,0.5743,0,0,1,0,0.4158,0,0,0,0,0.9901
203.77.115.5,37344,114.77.100.56,38502,,0,1,0,0,0.5743,1,0,0.4158,0,0,0,0.9901,0,0
