sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.396,0,0.0099,0.0297,0.9505,0,0
150.57.248.121,443,101.30.224.224,50519,,0,0,1,0,0,0,1,0,0.4455,0,0,0,0.0099,0.9901
101.30.224.224,50519,150.57.248.121,443,,0,1,0,0,0,1,0,0.4455,0,0,0.0099,0.9901,0,0
150.57.248.121,80,43.222.212.143,57314,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,0.9802
43.222.212.143,57314,150.57.248.121,80,,1,1,0,0,0,1,0,0.3168,0,0.0198,0,0.9802,0,0
150.57.248.121,80,124.86.88.46,54494,,0,0,1,0.9703,0,0,1,0,0.6238,0,0,0,0,1
124.86.88.46,54494,150.57.248.121,80,,0,1,0,0,0.9703,1,0,0.6238,0,0,0,1,0,0
150.57.172.44,8080,219.84.181.183,53986,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
219.84.181.183,53986,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,39.46.165.11,39852,,1,0,1,0,0,0,1,0,0.2178,0,0,0,0,1
39.46.165.11,39852,150.57.248.121,80,,1,1,0,0,0,1,0,0.2178,0,0,0,1,0,0
150.57.248.121,443,119.172.17.225,59470,,0,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
119.172.17.225,59470,150.57.248.121,443,,0,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
150.57.248.121,443,120.129.74.97,41940,,1,0,1,0,0,0,1,0,0.495,0,0,0,0,0.9802
120.129.74.97,41940,150.57.248.121,443,,1,1,0,0,0,1,0,0.495,0,0,0,0.9802,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.099,0,0,1,0,0.0099,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.099,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,18.182.81.12,63707,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,1
18.182.81.12,63707,150.57.248.121,80,,1,1,0,0,0,1,0,0.1089,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0495,0,0,0,0,0.9901
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0495,0,0.0099,0,0.9901,0,0
150.57.172.44,8080,219.84.181.183,53974,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
219.84.181.183,53974,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,101.30.224.224,50476,,0,0,1,0,0,0,1,0,0.4851,0,0,0,0,0.9901
101.30.224.224,50476,150.57.248.121,443,,0,1,0,0,0,1,0,0.4851,0,0,0,0.9901,0,0
150.57.248.121,443,59.174.128.9,59412,,0,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
59.174.128.9,59412,150.57.248.121,443,,0,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.172.44,8080,219.84.181.183,53976,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
219.84.181.183,53976,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,443,153.230.55.95,50761,,1,0,0.9901,0.69,0,0,1,0,0.63,0,0,0,0.01,0.99
153.230.55.95,50761,150.57.248.121,443,,1,0.9901,0,0,0.69,1,0,0.63,0,0,0.01,0.99,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0,0,0.9901,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.099,0,0,0,0.0099,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.099,0,0,0.0099,0.9901,0,0
133.135.214.142,443,150.57.114.39,55952,,1,0,1,0.4851,0,0,1,0,0.0198,0,0,0,0,0.9901
150.57.114.39,55952,133.135.214.142,443,,1,1,0,0,0.4851,1,0,0.0198,0,0,0,0.9901,0,0
203.77.116.218,80,124.145.111.217,41330,,1,0,1,0.1089,0,0,1,0,0.0099,0,0,0,0,1
124.145.111.217,41330,203.77.116.218,80,,1,1,0,0,0.1089,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50479,,0,0,1,0,0,0,1,0,0.3465,0,0,0,0,1
101.30.224.224,50479,150.57.248.121,443,,0,1,0,0,0,1,0,0.3465,0,0,0,1,0,0
150.57.182.64,56412,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,443,103.3.98.172,21525,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,0.9901
103.3.98.172,21525,150.57.248.121,443,,1,1,0,0,0,1,0,0.2772,0,0,0,0.9901,0,0
150.57.248.121,443,101.30.224.224,50483,,0,0,1,0,0,0,1,0,0.4059,0,0,0,0,0.9901
101.30.224.224,50483,150.57.248.121,443,,0,1,0,0,0,1,0,0.4059,0,0,0,0.9901,0,0
150.57.248.121,80,27.196.79.61,20003,,0,0,1,0,0,0,1,0,0.2079,0,0,0,0,0.9802
27.196.79.61,20003,150.57.248.121,80,,0,1,0,0,0,1,0,0.2079,0,0,0,0.9802,0,0
150.57.172.44,8080,219.84.181.183,53984,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,1
219.84.181.183,53984,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0594,0,0,0,1,0,0
150.57.172.44,8080,219.84.181.183,53986,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
219.84.181.183,53986,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.4653,0,0,0,0,1
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.4653,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50486,,0,0,1,0,0,0,1,0,0.505,0,0,0,0,1
101.30.224.224,50486,150.57.248.121,443,,0,1,0,0,0,1,0,0.505,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50481,,0,0,1,0,0,0,1,0,0.4455,0,0,0,0,1
101.30.224.224,50481,150.57.248.121,443,,0,1,0,0,0,1,0,0.4455,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50485,,0,0,1,0,0,0,1,0,0.505,0,0,0,0.0099,0.9901
101.30.224.224,50485,150.57.248.121,443,,0,1,0,0,0,1,0,0.505,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0.0198,0.9505
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1287,0,0.0198,0.0198,0.9505,0,0
203.77.116.218,80,113.91.126.49,43910,,1,0,1,0.3663,0,0,1,0,0.0099,0,0,0,0,1
113.91.126.49,43910,203.77.116.218,80,,1,1,0,0,0.3663,1,0,0.0099,0,0,0,1,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.143.83.185,443,118.122.104.194,58458,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
118.122.104.194,58458,131.143.83.185,443,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50523,,0,0,1,0,0,0,1,0,0.3861,0,0,0,0.0099,0.9604
101.30.224.224,50523,150.57.248.121,443,,0,1,0,0,0,1,0,0.3861,0,0,0.0099,0.9604,0,0
150.57.248.121,443,1.233.210.106,4024,,0,0,1,0,0,0,1,0,0.3465,0,0,0,0.0099,0.9901
1.233.210.106,4024,150.57.248.121,443,,0,1,0,0,0,1,0,0.3465,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1485,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1485,0,0.0099,0,0.9901,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1485,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1485,1,0,0,0,0,0,1,0,0
150.57.248.121,80,124.86.88.46,54494,,0,0,1,0.6436,0,0,1,0,0.8218,0,0,0,0.0099,0.9901
124.86.88.46,54494,150.57.248.121,80,,0,1,0,0,0.6436,1,0,0.8218,0,0,0.0099,0.9901,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,101.30.224.224,50477,,0,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
101.30.224.224,50477,150.57.248.121,443,,0,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,443,153.230.55.95,50761,,1,0,1,0.6832,0,0,1,0,0.7525,0,0,0,0,1
153.230.55.95,50761,150.57.248.121,443,,1,1,0,0,0.6832,1,0,0.7525,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.1287,0,0,0,0,0.9703
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.1287,0,0.0099,0,0.9703,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.182.64,56421,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56421,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,101.30.224.224,50476,,0,0,1,0,0,0,1,0,0.3861,0,0,0,0,1
101.30.224.224,50476,150.57.248.121,443,,0,1,0,0,0,1,0,0.3861,0,0,0,1,0,0
150.57.182.165,51155,17.193.183.203,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.183.203,80,150.57.182.165,51155,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.172.44,8080,219.84.181.183,53984,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
219.84.181.183,53984,150.57.172.44,8080,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,119.172.17.225,59470,,0,0,1,0,0,0,1,0,0.2673,0,0,0,0,0.9802
119.172.17.225,59470,150.57.248.121,443,,0,1,0,0,0,1,0,0.2673,0,0,0,0.9802,0,0
150.57.248.121,80,203.72.161.129,31121,,1,0,1,0.4455,0,0,1,0,0.2871,0,0,0,0.0099,0.9604
203.72.161.129,31121,150.57.248.121,80,,1,1,0,0,0.4455,1,0,0.2871,0,0,0.0099,0.9604,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.1485,0,0,0,0.0198,0.9703
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.1485,0,0,0.0198,0.9703,0,0
150.57.248.121,443,59.174.128.9,59412,,0,0,1,0,0,0,1,0,0.0198,0,0,0,0.0099,0.9901
59.174.128.9,59412,150.57.248.121,443,,0,1,0,0,0,1,0,0.0198,0,0,0.0099,0.9901,0,0
150.57.248.121,80,203.72.161.129,31307,,1,0,1,0.495,0,0,1,0,0.3465,0,0,0,0,0.9604
203.72.161.129,31307,150.57.248.121,80,,1,1,0,0,0.495,1,0,0.3465,0,0,0,0.9604,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,0.9901
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,0.9901,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.2079,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.2079,0,0,0,1,0,0
150.57.248.121,80,150.127.58.71,34342,,1,0,1,0.2475,0,0,1,0,0.2673,0,0,0,0,1
150.127.58.71,34342,150.57.248.121,80,,1,1,0,0,0.2475,1,0,0.2673,0,0,0,1,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.3168,0,0,1,0,0.4059,0,0,0,0.0099,0.9604
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.3168,1,0,0.4059,0,0,0.0099,0.9604,0,0
150.57.182.64,56411,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.4455,0,0,0,0,0.9802
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.4455,0,0,0,0.9802,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0.0198,0,0.9802,0,0
150.57.248.121,80,39.46.165.11,39852,,1,0,1,0,0,0,1,0,0.2178,0,0,0,0,1
39.46.165.11,39852,150.57.248.121,80,,1,1,0,0,0,1,0,0.2178,0,0,0,1,0,0
150.57.182.64,56423,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,219.247.28.143,64138,,0,0,1,0.2871,0,0,1,0,0.0099,0,0,0,0,1
219.247.28.143,64138,203.77.116.218,80,,0,1,0,0,0.2871,1,0,0.0099,0,0,0,1,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,192.32.234.189,53717,,0,0,1,0,0,0,1,0,0.1782,0,0,0,0.0099,0.9901
192.32.234.189,53717,150.57.248.121,443,,0,1,0,0,0,1,0,0.1782,0,0,0.0099,0.9901,0,0
150.57.248.121,80,124.133.19.114,56182,,1,0,1,0,0,0,1,0,0.5149,0,0,0,0,1
124.133.19.114,56182,150.57.248.121,80,,1,1,0,0,0,1,0,0.5149,0,0,0,1,0,0
133.27.162.40,80,222.28.32.207,50404,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50404,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,27.102.10.218,52607,,0,0,1,0.5347,0,0,1,0,0.3762,0,0,0,0.0099,0.9703
27.102.10.218,52607,150.57.248.121,80,,0,1,0,0,0.5347,1,0,0.3762,0,0,0.0099,0.9703,0,0
150.57.248.121,443,101.30.224.224,50519,,0,0,1,0,0,0,1,0,0.4752,0,0,0,0.0099,0.9901
101.30.224.224,50519,150.57.248.121,443,,0,1,0,0,0,1,0,0.4752,0,0,0.0099,0.9901,0,0
150.57.248.121,80,124.86.88.46,54494,,0,0,1,0.5446,0,0,1,0,0.8218,0,0,0,0.0099,0.9802
124.86.88.46,54494,150.57.248.121,80,,0,1,0,0,0.5446,1,0,0.8218,0,0,0.0099,0.9802,0,0
203.77.116.213,443,128.78.171.178,53433,,0,0,0.7228,0,0,0,1,0,0.9178,0,0,0,0.8767,0.0959
128.78.171.178,53433,203.77.116.213,443,,0,0.7228,0,0,0,1,0,0.9178,0,0,0.8767,0.0959,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1782,0,0,1,0,0.0297,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1782,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,36.236.117.116,59525,,0,0,1,0,0,0,1,0,0.3663,0,0,0,0.0099,0.9901
36.236.117.116,59525,150.57.248.121,80,,0,1,0,0,0,1,0,0.3663,0,0,0.0099,0.9901,0,0
150.57.248.121,873,203.80.65.94,45899,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0.0099,0.9604
203.80.65.94,45899,150.57.248.121,873,,1,1,0,0,0,1,0,0.0396,0,0.0198,0.0099,0.9604,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1881,0,0,0,0,0.9901
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1881,0,0,0,0.9901,0,0
150.57.248.121,443,101.30.224.224,50470,,0,0,1,0,0,0,1,0,0.5842,0,0,0,0,1
101.30.224.224,50470,150.57.248.121,443,,0,1,0,0,0,1,0,0.5842,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0792,0,0,0,0.0099,0.9901
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0792,0,0,0.0099,0.9901,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.2079,0,0,0,0,1
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.2079,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,119.151.134.29,64329,,0,0,1,0,0,0,1,0,0.5446,0,0,0,0,1
119.151.134.29,64329,150.57.248.121,443,,0,1,0,0,0,1,0,0.5446,0,0,0,1,0,0
150.57.182.64,56419,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56419,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,101.30.224.224,50523,,0,0,1,0,0,0,1,0,0.396,0,0,0,0,0.9901
101.30.224.224,50523,150.57.248.121,443,,0,1,0,0,0,1,0,0.396,0,0,0,0.9901,0,0
150.57.248.121,443,153.230.55.95,50761,,1,0,1,0.9307,0,0,1,0,0.6535,0,0,0,0,1
153.230.55.95,50761,150.57.248.121,443,,1,1,0,0,0.9307,1,0,0.6535,0,0,0,1,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,1.233.210.106,4024,,0,0,1,0,0,0,1,0,0.3366,0,0,0,0,0.9901
1.233.210.106,4024,150.57.248.121,443,,0,1,0,0,0,1,0,0.3366,0,0,0,0.9901,0,0
150.57.182.64,56415,155.153.54.212,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.212,80,150.57.182.64,56415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.182.64,56422,155.153.54.255,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.153.54.255,80,150.57.182.64,56422,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,1
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0,0,1,0,0
202.198.44.174,55171,104.120.156.140,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.120.156.140,80,202.198.44.174,55171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,14.192.172.191,12308,,0,0,1,0,0,0,1,0,0.3168,0,0,0,0,0.9901
14.192.172.191,12308,150.57.248.121,80,,0,1,0,0,0,1,0,0.3168,0,0,0,0.9901,0,0
150.57.248.121,443,101.30.224.224,50481,,0,0,1,0,0,0,1,0,0.4653,0,0,0,0,0.9901
101.30.224.224,50481,150.57.248.121,443,,0,1,0,0,0,1,0,0.4653,0,0,0,0.9901,0,0
150.57.248.121,80,106.184.21.169,57288,,0,0,1,0,0,0,1,0,0.604,0,0,0,0,0.9901
106.184.21.169,57288,150.57.248.121,80,,0,1,0,0,0,1,0,0.604,0,0,0,0.9901,0,0
192.27.13.116,80,114.80.209.69,52603,,1,0,1,0,0,0,1,0,0.5545,0,0,0,0,1
114.80.209.69,52603,192.27.13.116,80,,1,1,0,0,0,1,0,0.5545,0,0,0,1,0,0
150.57.248.121,80,64.167.163.161,1883,,1,0,1,0,0,0,1,0,0,0,0,0,0,0.9802
64.167.163.161,1883,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0.0198,0,0.9802,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,443,103.3.98.172,21525,,1,0,1,0,0,0,1,0,0.2475,0,0,0,0,1
103.3.98.172,21525,150.57.248.121,443,,1,1,0,0,0,1,0,0.2475,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0.0099,0,0.9802,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9901
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.0891,0,0,0.0099,0.9901,0,0
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,39.46.165.11,39852,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,1
39.46.165.11,39852,150.57.248.121,80,,1,1,0,0,0,1,0,0.1584,0,0,0,1,0,0
150.57.248.121,80,219.226.31.110,53834,,1,0,1,0,0,0,1,0,0.2574,0,0,0,0,1
219.226.31.110,53834,150.57.248.121,80,,1,1,0,0,0,1,0,0.2574,0,0,0,1,0,0
150.57.248.121,443,119.151.224.246,50084,,0,0,1,0,0,0,1,0,0.297,0,0,0,0,0.9901
119.151.224.246,50084,150.57.248.121,443,,0,1,0,0,0,1,0,0.297,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,1
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0,0,1,0,0
150.57.248.121,80,153.227.107.214,35378,,1,0,1,0.4554,0,0,1,0,0.3168,0,0,0,0,1
153.227.107.214,35378,150.57.248.121,80,,1,1,0,0,0.4554,1,0,0.3168,0,0,0,1,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,101.30.224.224,50483,,0,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
101.30.224.224,50483,150.57.248.121,443,,0,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.3366,0,0,1,0,0.5248,0,0,0,0.0198,0.9802
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.3366,1,0,0.5248,0,0,0.0198,0.9802,0,0
150.57.248.121,443,121.12.38.179,3200,,0,0,1,0.4356,0,0,1,0,0.4653,0,0,0,0.0099,0.9802
121.12.38.179,3200,150.57.248.121,443,,0,1,0,0,0.4356,1,0,0.4653,0,0,0.0099,0.9802,0,0
150.57.248.121,443,120.129.76.51,49873,,0,0,1,0,0,0,1,0,0.3465,0,0,0,0,1
120.129.76.51,49873,150.57.248.121,443,,0,1,0,0,0,1,0,0.3465,0,0,0,1,0,0
133.27.162.40,80,222.28.32.207,50403,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50403,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.2277,0,0,0,0,1
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.2277,0,0,0,1,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.2475,0,0,1,0,0.0198,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.2475,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,443,101.30.224.224,50526,,0,0,1,0,0,0,1,0,0.3267,0,0,0,0,0.9901
101.30.224.224,50526,150.57.248.121,443,,0,1,0,0,0,1,0,0.3267,0,0,0,0.9901,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,0.9802
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0.0099,0,0.9802,0,0
